  279	  0.58	  0.60	20.353	  0.00	  3.51	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	1.575	                        
  280	  0.36	  0.38	18.375	  0.77	  5.56	42.851	 0.016	0	  0	  0	  0	  0	0.000	0.000	2.213	                        
  281	  0.30	  0.43	15.247	  0.00	 43.33	 0.000	 0.000	0	  0	  0	  1	  0	0.157	0.157	10.960	                        
  283	  0.49	  0.51	16.121	  0.00	  4.08	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	3.167	                        
  284	  0.54	  0.62	16.187	  3.88	 12.96	149.884	 0.092	0	  0	  0	  0	  0	0.000	0.000	0.193	                        
  286	  0.44	  0.57	18.899	  6.97	 27.27	261.288	 0.148	0	  0	  1	  0	  0	0.193	0.193	0.840	                        
  287	  0.29	  0.31	12.045	  3.88	  6.90	99.463	 0.031	0	  0	  1	  0	  0	0.164	0.357	0.006	                        
  289	  0.47	  0.65	15.421	  0.77	 36.17	35.660	 0.023	0	  0	  0	  0	  1	0.514	0.514	3.972	                        
  292	  0.21	  0.25	 0.000	  0.00	 19.05	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  294	  0.39	  0.39	 9.099	  3.10	  0.00	58.422	 0.023	0	  0	  0	  0	  0	0.000	0.000	11.326	                        
  295	  0.85	  1.02	19.056	  1.55	 20.24	85.244	 0.087	0	  0	  0	  0	  0	0.000	0.000	0.007	                        
  296	  0.31	  0.39	13.132	  0.00	 25.81	 0.000	 0.000	0	  0	  0	  1	  0	0.259	0.259	0.000	                        
  297	  0.52	  0.57	21.963	  3.88	  7.69	220.196	 0.124	0	  0	  0	  0	  0	0.000	0.000	0.292	                        
  298	  0.57	  0.64	16.375	  0.77	 12.50	37.981	 0.024	0	  0	  0	  0	  0	0.000	0.000	5.657	                        
  299	  0.34	  0.36	28.182	  2.32	  5.88	188.866	 0.069	0	  0	  0	  0	  0	0.000	0.000	0.017	                        
  301	  0.76	  0.87	19.545	  3.10	 14.67	160.158	 0.139	0	  0	  2	  0	  0	0.757	0.757	0.543	                        
  303	  0.92	  0.99	21.589	  3.88	  7.69	215.646	 0.213	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  304	  0.66	  0.69	14.601	  5.42	  4.62	156.389	 0.107	0	  0	  0	  0	  0	0.000	0.000	0.292	                        
